Muscle Group,Exercise,Video Link (Male),Video Link (Female),Equipment,Difficulty
Front Shoulders,Dumbbell Push Press,https://musclewiki.com/dumbbells/male/shoulders/dumbbell-push-press,https://musclewiki.com/dumbbells/female/shoulders/dumbbell-push-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/male/shoulders/dumbbell-push-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/female/shoulders/dumbbell-push-press"">Female</a> Dumbbells",Intermediate
Front Shoulders,Dumbbell Single Arm Arnold Press,https://musclewiki.com/dumbbells/male/shoulders/dumbbell-single-arm-arnold-press,https://musclewiki.com/dumbbells/female/shoulders/dumbbell-single-arm-arnold-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/male/shoulders/dumbbell-single-arm-arnold-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/female/shoulders/dumbbell-single-arm-arnold-press"">Female</a> Dumbbells",Intermediate
Front Shoulders,Dumbbell Single Arm Neutral Overhead Press,https://musclewiki.com/dumbbells/male/shoulders/dumbbell-single-arm-neutral-overhead-press,https://musclewiki.com/dumbbells/female/shoulders/dumbbell-single-arm-neutral-overhead-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/male/shoulders/dumbbell-single-arm-neutral-overhead-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/female/shoulders/dumbbell-single-arm-neutral-overhead-press"">Female</a> Dumbbells",Beginner
Front Shoulders,Dumbbell Single Arm Overhead Press,https://musclewiki.com/dumbbells/male/shoulders/dumbbell-single-arm-overhead-press,https://musclewiki.com/dumbbells/female/shoulders/dumbbell-single-arm-overhead-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/male/shoulders/dumbbell-single-arm-overhead-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/female/shoulders/dumbbell-single-arm-overhead-press"">Female</a> Dumbbells",Beginner
Front Shoulders,Dumbbell Thruster,https://musclewiki.com/dumbbells/male/glutes/dumbbell-thruster,https://musclewiki.com/dumbbells/female/glutes/dumbbell-thruster,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/male/glutes/dumbbell-thruster"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/female/glutes/dumbbell-thruster"">Female</a> Dumbbells",Intermediate
Front Shoulders,Plate Clean And Press,https://musclewiki.com/plate/male/glutes/plate-clean-and-press,https://musclewiki.com/plate/female/glutes/plate-clean-and-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/plate/male/glutes/plate-clean-and-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/plate/female/glutes/plate-clean-and-press"">Female</a> Plate",Intermediate
Front Shoulders,Plate Squat Reach,https://musclewiki.com/plate/male/glutes/plate-squat-reach,https://musclewiki.com/plate/female/glutes/plate-squat-reach,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/plate/male/glutes/plate-squat-reach"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/plate/female/glutes/plate-squat-reach"">Female</a> Plate",Beginner
Front Shoulders,Plate Curl To Overhead Press,https://musclewiki.com/plate/male/biceps/plate-curl-to-overhead-press,https://musclewiki.com/plate/female/biceps/plate-curl-to-overhead-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/plate/male/biceps/plate-curl-to-overhead-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/plate/female/biceps/plate-curl-to-overhead-press"">Female</a> Plate",Intermediate
Front Shoulders,Plate Squat Hold Reach,https://musclewiki.com/plate/male/glutes/plate-squat-hold-reach,https://musclewiki.com/plate/female/glutes/plate-squat-hold-reach,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/plate/male/glutes/plate-squat-hold-reach"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/plate/female/glutes/plate-squat-hold-reach"">Female</a> Plate",Intermediate
Front Shoulders,Plate Curl To Overhead Press To Tricep Extension,https://musclewiki.com/plate/male/biceps/plate-curl-to-overhead-press-to-tricep-extension,https://musclewiki.com/plate/female/biceps/plate-curl-to-overhead-press-to-tricep-extension,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/plate/male/biceps/plate-curl-to-overhead-press-to-tricep-extension"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/plate/female/biceps/plate-curl-to-overhead-press-to-tricep-extension"">Female</a> Plate",Advanced
Front Shoulders,Plate Car Driver,https://musclewiki.com/plate/male/shoulders/plate-car-driver,https://musclewiki.com/plate/female/shoulders/plate-car-driver,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/plate/male/shoulders/plate-car-driver"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/plate/female/shoulders/plate-car-driver"">Female</a> Plate",Beginner
Front Shoulders,Plate Front Raise,https://musclewiki.com/plate/male/shoulders/plate-front-raise,https://musclewiki.com/plate/female/shoulders/plate-front-raise,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/plate/male/shoulders/plate-front-raise"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/plate/female/shoulders/plate-front-raise"">Female</a> Plate",Novice
Front Shoulders,Plate Halo,https://musclewiki.com/plate/male/shoulders/plate-halo,https://musclewiki.com/plate/female/shoulders/plate-halo,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/plate/male/shoulders/plate-halo"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/plate/female/shoulders/plate-halo"">Female</a> Plate",Novice
Front Shoulders,Band Low Lateral Raise,https://musclewiki.com/band/male/shoulders/band-low-lateral-raise,https://musclewiki.com/band/female/shoulders/band-low-lateral-raise,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/band/male/shoulders/band-low-lateral-raise"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/band/female/shoulders/band-low-lateral-raise"">Female</a> Band",Intermediate
Front Shoulders,Band Mid Lateral Raise,https://musclewiki.com/band/male/shoulders/band-mid-lateral-raise,https://musclewiki.com/band/female/shoulders/band-mid-lateral-raise,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/band/male/shoulders/band-mid-lateral-raise"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/band/female/shoulders/band-mid-lateral-raise"">Female</a> Band",Beginner
Front Shoulders,Band Overhead Press,https://musclewiki.com/band/male/shoulders/band-overhead-press,https://musclewiki.com/band/female/shoulders/band-overhead-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/band/male/shoulders/band-overhead-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/band/female/shoulders/band-overhead-press"">Female</a> Band",Novice
Front Shoulders,Plate Overhead Press To Tricep Extension,https://musclewiki.com/plate/male/shoulders/plate-overhead-press-to-tricep-extension,https://musclewiki.com/plate/female/shoulders/plate-overhead-press-to-tricep-extension,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/plate/male/shoulders/plate-overhead-press-to-tricep-extension"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/plate/female/shoulders/plate-overhead-press-to-tricep-extension"">Female</a> Plate",Intermediate
Front Shoulders,Plate Full Lateral Raise,https://musclewiki.com/plate/male/shoulders/plate-full-lateral-raise,https://musclewiki.com/plate/female/shoulders/plate-full-lateral-raise,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/plate/male/shoulders/plate-full-lateral-raise"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/plate/female/shoulders/plate-full-lateral-raise"">Female</a> Plate",Intermediate
Front Shoulders,Plate Lateral Raise,https://musclewiki.com/plate/male/shoulders/plate-lateral-raise,https://musclewiki.com/plate/female/shoulders/plate-lateral-raise,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/plate/male/shoulders/plate-lateral-raise"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/plate/female/shoulders/plate-lateral-raise"">Female</a> Plate",Novice
Front Shoulders,Plate Overhead Carry,https://musclewiki.com/plate/male/abdominals/plate-overhead-carry,https://musclewiki.com/plate/female/abdominals/plate-overhead-carry,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/plate/male/abdominals/plate-overhead-carry"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/plate/female/abdominals/plate-overhead-carry"">Female</a> Plate",Beginner
Front Shoulders,Plate Thruster,https://musclewiki.com/plate/male/glutes/plate-thruster,https://musclewiki.com/plate/female/glutes/plate-thruster,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/plate/male/glutes/plate-thruster"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/plate/female/glutes/plate-thruster"">Female</a> Plate",Intermediate
Front Shoulders,Plate Reach,https://musclewiki.com/plate/male/shoulders/plate-reach,https://musclewiki.com/plate/female/shoulders/plate-reach,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/plate/male/shoulders/plate-reach"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/plate/female/shoulders/plate-reach"">Female</a> Plate",Beginner
Front Shoulders,Laying Lateral Raise,https://musclewiki.com/dumbbells/male/shoulders/laying-lateral-raise,https://musclewiki.com/dumbbells/female/shoulders/laying-lateral-raise,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/male/shoulders/laying-lateral-raise"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/female/shoulders/laying-lateral-raise"">Female</a> Dumbbells",Beginner
Front Shoulders,Dumbbell Overhead Squat,https://musclewiki.com/dumbbells/male/glutes/dumbbell-overhead-squat,https://musclewiki.com/dumbbells/female/glutes/dumbbell-overhead-squat,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/male/glutes/dumbbell-overhead-squat"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/female/glutes/dumbbell-overhead-squat"">Female</a> Dumbbells",Advanced
Front Shoulders,Dumbbell Single Arm Upright Row,https://musclewiki.com/dumbbells/male/shoulders/dumbbell-single-arm-upright-row,https://musclewiki.com/dumbbells/female/shoulders/dumbbell-single-arm-upright-row,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/male/shoulders/dumbbell-single-arm-upright-row"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/female/shoulders/dumbbell-single-arm-upright-row"">Female</a> Dumbbells",Novice
Front Shoulders,Dumbbell Upright Row,https://musclewiki.com/dumbbells/male/shoulders/dumbbell-upright-row,https://musclewiki.com/dumbbells/female/shoulders/dumbbell-upright-row,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/male/shoulders/dumbbell-upright-row"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/female/shoulders/dumbbell-upright-row"">Female</a> Dumbbells",Novice
Front Shoulders,TRX I Raise,https://musclewiki.com/trx/male/shoulders/trx-i-raise,https://musclewiki.com/trx/female/shoulders/trx-i-raise,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/trx/male/shoulders/trx-i-raise"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/trx/female/shoulders/trx-i-raise"">Female</a> TRX",Beginner
Front Shoulders,TRX Pushup,https://musclewiki.com/trx/male/shoulders/trx-pushup,https://musclewiki.com/trx/female/shoulders/trx-pushup,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/trx/male/shoulders/trx-pushup"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/trx/female/shoulders/trx-pushup"">Female</a> TRX",Beginner
Front Shoulders,TRX Y Raise,https://musclewiki.com/trx/male/shoulders/trx-y-raise,https://musclewiki.com/trx/female/shoulders/trx-y-raise,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/trx/male/shoulders/trx-y-raise"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/trx/female/shoulders/trx-y-raise"">Female</a> TRX",Beginner
Front Shoulders,Headstand,https://musclewiki.com/yoga/male/shoulders/headstand,https://musclewiki.com/yoga/female/shoulders/headstand,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/yoga/male/shoulders/headstand"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/yoga/female/shoulders/headstand"">Female</a> Yoga",Advanced
Front Shoulders,Wide Legged Forward Fall,https://musclewiki.com/yoga/male/shoulders/wide-legged-forward-fall,https://musclewiki.com/yoga/female/shoulders/wide-legged-forward-fall,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/yoga/male/shoulders/wide-legged-forward-fall"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/yoga/female/shoulders/wide-legged-forward-fall"">Female</a> Yoga",Beginner
Front Shoulders,Reverse Prayer,https://musclewiki.com/yoga/male/shoulders/reverse-prayer,https://musclewiki.com/yoga/female/shoulders/reverse-prayer,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/yoga/male/shoulders/reverse-prayer"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/yoga/female/shoulders/reverse-prayer"">Female</a> Yoga",Beginner
Front Shoulders,Medicine Ball Clean And Press Slam,https://musclewiki.com/medicine-ball/male/glutes/clean-and-press-slam,https://musclewiki.com/medicine-ball/female/glutes/clean-and-press-slam,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/medicine-ball/male/glutes/clean-and-press-slam"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/medicine-ball/female/glutes/clean-and-press-slam"">Female</a> Medicine-Ball",Intermediate
Front Shoulders,Medicine Ball Halo,https://musclewiki.com/medicine-ball/male/abdominals/halo,https://musclewiki.com/medicine-ball/female/abdominals/halo,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/medicine-ball/male/abdominals/halo"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/medicine-ball/female/abdominals/halo"">Female</a> Medicine-Ball",Beginner
Front Shoulders,Medicine Ball Overhead Reverse Lunge,https://musclewiki.com/medicine-ball/male/glutes/overhead-reverse-lunge,https://musclewiki.com/medicine-ball/female/glutes/overhead-reverse-lunge,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/medicine-ball/male/glutes/overhead-reverse-lunge"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/medicine-ball/female/glutes/overhead-reverse-lunge"">Female</a> Medicine-Ball",Intermediate
Front Shoulders,Medicine Ball Press Jack,https://musclewiki.com/medicine-ball/male/gluteus-medius/press-jack,https://musclewiki.com/medicine-ball/female/gluteus-medius/press-jack,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/medicine-ball/male/gluteus-medius/press-jack"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/medicine-ball/female/gluteus-medius/press-jack"">Female</a> Medicine-Ball",Beginner
Front Shoulders,Medicine Ball Self Toss,https://musclewiki.com/medicine-ball/male/glutes/self-toss,https://musclewiki.com/medicine-ball/female/glutes/self-toss,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/medicine-ball/male/glutes/self-toss"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/medicine-ball/female/glutes/self-toss"">Female</a> Medicine-Ball",Beginner
Front Shoulders,Medicine Ball Squat Reach,https://musclewiki.com/medicine-ball/male/glutes/squat-reach,https://musclewiki.com/medicine-ball/female/glutes/squat-reach,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/medicine-ball/male/glutes/squat-reach"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/medicine-ball/female/glutes/squat-reach"">Female</a> Medicine-Ball",Beginner
Front Shoulders,Medicine Ball Wall Ball,https://musclewiki.com/medicine-ball/male/glutes/wall-ball,https://musclewiki.com/medicine-ball/female/glutes/wall-ball,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/medicine-ball/male/glutes/wall-ball"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/medicine-ball/female/glutes/wall-ball"">Female</a> Medicine-Ball",Beginner
Front Shoulders,Landmine Alternating Single Arm Press,https://musclewiki.com/barbell/male/shoulders/landmine-alternating-single-arm-press,https://musclewiki.com/barbell/female/shoulders/landmine-alternating-single-arm-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/shoulders/landmine-alternating-single-arm-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/shoulders/landmine-alternating-single-arm-press"">Female</a> Barbell",Intermediate
Front Shoulders,Landmine Half Kneeling Single Arm Overhead Press,https://musclewiki.com/barbell/male/shoulders/landmine-half-kneeling-single-arm-overhead-press,https://musclewiki.com/barbell/female/shoulders/landmine-half-kneeling-single-arm-overhead-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/shoulders/landmine-half-kneeling-single-arm-overhead-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/shoulders/landmine-half-kneeling-single-arm-overhead-press"">Female</a> Barbell",Intermediate
Front Shoulders,Landmine Hollow Hold,https://musclewiki.com/barbell/male/abdominals/landmine-hollow-hold,https://musclewiki.com/barbell/female/abdominals/landmine-hollow-hold,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/abdominals/landmine-hollow-hold"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/abdominals/landmine-hollow-hold"">Female</a> Barbell",Advanced
Front Shoulders,Landmine Kneeling Alternating Overhead Press,https://musclewiki.com/barbell/male/shoulders/landmine-kneeling-alternating-overhead-press,https://musclewiki.com/barbell/female/shoulders/landmine-kneeling-alternating-overhead-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/shoulders/landmine-kneeling-alternating-overhead-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/shoulders/landmine-kneeling-alternating-overhead-press"">Female</a> Barbell",Intermediate
Front Shoulders,Landmine Kneeling Overhead Press,https://musclewiki.com/barbell/male/shoulders/landmine-kneeling-overhead-press,https://musclewiki.com/barbell/female/shoulders/landmine-kneeling-overhead-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/shoulders/landmine-kneeling-overhead-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/shoulders/landmine-kneeling-overhead-press"">Female</a> Barbell",Intermediate
Front Shoulders,Landmine Lateral Raise,https://musclewiki.com/barbell/male/shoulders/landmine-lateral-raise,https://musclewiki.com/barbell/female/shoulders/landmine-lateral-raise,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/shoulders/landmine-lateral-raise"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/shoulders/landmine-lateral-raise"">Female</a> Barbell",Intermediate
Front Shoulders,Landmine Lunge To Overhead Press,https://musclewiki.com/barbell/male/glutes/landmine-lunge-to-overhead-press,https://musclewiki.com/barbell/female/glutes/landmine-lunge-to-overhead-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/glutes/landmine-lunge-to-overhead-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/glutes/landmine-lunge-to-overhead-press"">Female</a> Barbell",Advanced
Front Shoulders,Landmine Overhead Press,https://musclewiki.com/barbell/male/shoulders/landmine-overhead-press,https://musclewiki.com/barbell/female/shoulders/landmine-overhead-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/shoulders/landmine-overhead-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/shoulders/landmine-overhead-press"">Female</a> Barbell",Intermediate
Front Shoulders,Landmine Rotational Lift To Press,https://musclewiki.com/barbell/male/glutes/landmine-rotational-lift-to-press,https://musclewiki.com/barbell/female/glutes/landmine-rotational-lift-to-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/glutes/landmine-rotational-lift-to-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/glutes/landmine-rotational-lift-to-press"">Female</a> Barbell",Advanced
Front Shoulders,Landmine Seated Alternating Overhead Press,https://musclewiki.com/barbell/male/shoulders/landmine-seated-alternating-overhead-press,https://musclewiki.com/barbell/female/shoulders/landmine-seated-alternating-overhead-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/shoulders/landmine-seated-alternating-overhead-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/shoulders/landmine-seated-alternating-overhead-press"">Female</a> Barbell",Intermediate
Front Shoulders,Landmine Seated Overhead Press,https://musclewiki.com/barbell/male/shoulders/landmine-seated-overhead-press,https://musclewiki.com/barbell/female/shoulders/landmine-seated-overhead-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/shoulders/landmine-seated-overhead-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/shoulders/landmine-seated-overhead-press"">Female</a> Barbell",Intermediate
