Muscle Group,Exercise,Video Link (Male),Video Link (Female),Equipment,Difficulty
Biceps,Dumbbell Single Arm Preacher Curl,https://musclewiki.com/dumbbells/male/biceps/dumbbell-single-arm-preacher-curl,https://musclewiki.com/dumbbells/female/biceps/dumbbell-single-arm-preacher-curl,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/male/biceps/dumbbell-single-arm-preacher-curl"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/female/biceps/dumbbell-single-arm-preacher-curl"">Female</a> Dumbbells",Novice
Biceps,Dumbbell Kneeling Single Arm Row,https://musclewiki.com/dumbbells/male/biceps/dumbbell-kneeling-single-arm-row,https://musclewiki.com/dumbbells/female/biceps/dumbbell-kneeling-single-arm-row,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/male/biceps/dumbbell-kneeling-single-arm-row"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/female/biceps/dumbbell-kneeling-single-arm-row"">Female</a> Dumbbells",Novice
Biceps,Dumbbell Laying Incline Row,https://musclewiki.com/dumbbells/male/biceps/dumbbell-laying-incline-row,https://musclewiki.com/dumbbells/female/biceps/dumbbell-laying-incline-row,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/male/biceps/dumbbell-laying-incline-row"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/female/biceps/dumbbell-laying-incline-row"">Female</a> Dumbbells",Novice
Biceps,Dumbbell Single Arm Row,https://musclewiki.com/dumbbells/male/biceps/dumbbell-single-arm-row,https://musclewiki.com/dumbbells/female/biceps/dumbbell-single-arm-row,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/male/biceps/dumbbell-single-arm-row"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/female/biceps/dumbbell-single-arm-row"">Female</a> Dumbbells",Novice
Biceps,Dumbbell Single Arm Row Knee,https://musclewiki.com/dumbbells/male/biceps/dumbbell-single-arm-row-knee,https://musclewiki.com/dumbbells/female/biceps/dumbbell-single-arm-row-knee,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/male/biceps/dumbbell-single-arm-row-knee"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/female/biceps/dumbbell-single-arm-row-knee"">Female</a> Dumbbells",Novice
Biceps,Dumbbell Knee Lawnmower Row,https://musclewiki.com/dumbbells/male/biceps/dumbbell-knee-lawnmower-row,https://musclewiki.com/dumbbells/female/biceps/dumbbell-knee-lawnmower-row,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/male/biceps/dumbbell-knee-lawnmower-row"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/female/biceps/dumbbell-knee-lawnmower-row"">Female</a> Dumbbells",Intermediate
Biceps,Landmine Bicep Curl,https://musclewiki.com/barbell/male/biceps/landmine-bicep-curl,https://musclewiki.com/barbell/female/biceps/landmine-bicep-curl,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/biceps/landmine-bicep-curl"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/biceps/landmine-bicep-curl"">Female</a> Barbell",Intermediate
Biceps,Landmine Concentration Curl,https://musclewiki.com/barbell/male/biceps/landmine-concentration-curl,https://musclewiki.com/barbell/female/biceps/landmine-concentration-curl,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/biceps/landmine-concentration-curl"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/biceps/landmine-concentration-curl"">Female</a> Barbell",Intermediate
Biceps,Vitruvian Row,https://musclewiki.com/vitruvian/male/biceps/row,https://musclewiki.com/vitruvian/female/biceps/row,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/vitruvian/male/biceps/row"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/vitruvian/female/biceps/row"">Female</a> Vitruvian",Beginner
Biceps,Kettlebell Row,https://musclewiki.com/kettlebells/male/biceps/kettlebell-row,https://musclewiki.com/kettlebells/female/biceps/kettlebell-row,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/male/biceps/kettlebell-row"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/female/biceps/kettlebell-row"">Female</a> Kettlebells",Beginner
Biceps,Cable Archer Row,https://musclewiki.com/cables/male/biceps/cable-archer-row,https://musclewiki.com/cables/female/biceps/cable-archer-row,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/male/biceps/cable-archer-row"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/female/biceps/cable-archer-row"">Female</a> Cables",Intermediate
Biceps,Cable Bayesian Curl,https://musclewiki.com/cables/male/biceps/cable-bilateral-bayesian-curl,https://musclewiki.com/cables/female/biceps/cable-bilateral-bayesian-curl,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/male/biceps/cable-bilateral-bayesian-curl"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/female/biceps/cable-bilateral-bayesian-curl"">Female</a> Cables",Beginner
Biceps,Cable Rope Hammer Curl,https://musclewiki.com/cables/male/biceps/cable-rope-hammer-curl,https://musclewiki.com/cables/female/biceps/cable-rope-hammer-curl,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/male/biceps/cable-rope-hammer-curl"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/female/biceps/cable-rope-hammer-curl"">Female</a> Cables",Novice
Biceps,Cable Seated Bayesian Curl,https://musclewiki.com/cables/male/biceps/cable-seated-bayesian-curl,https://musclewiki.com/cables/female/biceps/cable-seated-bayesian-curl,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/male/biceps/cable-seated-bayesian-curl"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/female/biceps/cable-seated-bayesian-curl"">Female</a> Cables",Beginner
Biceps,Cable Single Arm Underhand Grip Row,https://musclewiki.com/cables/male/biceps/cable-single-arm-underhand-grip-row,https://musclewiki.com/cables/female/biceps/cable-single-arm-underhand-grip-row,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/male/biceps/cable-single-arm-underhand-grip-row"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/female/biceps/cable-single-arm-underhand-grip-row"">Female</a> Cables",Novice
Biceps,Cable Single Arm Neutral Grip Row,https://musclewiki.com/cables/male/biceps/cable-single-arm-neutral-grip-row,https://musclewiki.com/cables/female/biceps/cable-single-arm-neutral-grip-row,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/male/biceps/cable-single-arm-neutral-grip-row"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/female/biceps/cable-single-arm-neutral-grip-row"">Female</a> Cables",Novice
Biceps,Cable Seated Bayesian Reverse Curl,https://musclewiki.com/cables/male/biceps/cable-seated-bayesian-reverse-curl,https://musclewiki.com/cables/female/biceps/cable-seated-bayesian-reverse-curl,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/male/biceps/cable-seated-bayesian-reverse-curl"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/female/biceps/cable-seated-bayesian-reverse-curl"">Female</a> Cables",Intermediate
Biceps,Cable Hammer Bayesian Curl,https://musclewiki.com/cables/male/biceps/cable-hammer-bayesian-curl,https://musclewiki.com/cables/female/biceps/cable-hammer-bayesian-curl,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/male/biceps/cable-hammer-bayesian-curl"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/female/biceps/cable-hammer-bayesian-curl"">Female</a> Cables",Novice
Biceps,Barbell Drag Curl,https://musclewiki.com/barbell/male/biceps/barbell-drag-curl,https://musclewiki.com/barbell/female/biceps/barbell-drag-curl,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/biceps/barbell-drag-curl"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/biceps/barbell-drag-curl"">Female</a> Barbell",Intermediate
Biceps,Landmine T Bar Rows,https://musclewiki.com/barbell/male/biceps/landmine-t-bar-rows,https://musclewiki.com/barbell/female/biceps/landmine-t-bar-rows,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/biceps/landmine-t-bar-rows"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/biceps/landmine-t-bar-rows"">Female</a> Barbell",Beginner
Biceps,Neutral Pulldown,https://musclewiki.com/machine/male/biceps/neutral-pulldown,https://musclewiki.com/machine/female/biceps/neutral-pulldown,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/machine/male/biceps/neutral-pulldown"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/machine/female/biceps/neutral-pulldown"">Female</a> Machine",Novice
Biceps,Underhand Pulldown,https://musclewiki.com/machine/male/biceps/underhand-pulldown,https://musclewiki.com/machine/female/biceps/underhand-pulldown,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/machine/male/biceps/underhand-pulldown"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/machine/female/biceps/underhand-pulldown"">Female</a> Machine",Novice
Biceps,Kettlebell Single Arm Reverse Curl,https://musclewiki.com/kettlebells/male/biceps/kettlebell-single-arm-reverse-curl,https://musclewiki.com/kettlebells/female/biceps/kettlebell-single-arm-reverse-curl,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/male/biceps/kettlebell-single-arm-reverse-curl"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/female/biceps/kettlebell-single-arm-reverse-curl"">Female</a> Kettlebells",Beginner
Biceps,Kettlebell Single Arm Row On Bench,https://musclewiki.com/kettlebells/male/biceps/kettlebell-single-arm-row-on-bench,https://musclewiki.com/kettlebells/female/biceps/kettlebell-single-arm-row-on-bench,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/male/biceps/kettlebell-single-arm-row-on-bench"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/female/biceps/kettlebell-single-arm-row-on-bench"">Female</a> Kettlebells",Novice
Biceps,Cardio Band Hammer Curl Jacks,https://musclewiki.com/cardio/male/biceps/cardio-band-hammer-curl-jacks,https://musclewiki.com/cardio/female/biceps/cardio-band-hammer-curl-jacks,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cardio/male/biceps/cardio-band-hammer-curl-jacks"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cardio/female/biceps/cardio-band-hammer-curl-jacks"">Female</a> Cardio",Beginner
Biceps,Cable Pull In,https://musclewiki.com/cables/male/biceps/cable-pull-in,https://musclewiki.com/cables/female/biceps/cable-pull-in,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/male/biceps/cable-pull-in"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/female/biceps/cable-pull-in"">Female</a> Cables",Novice
Biceps,Band Row,https://musclewiki.com/band/male/biceps/band-row,https://musclewiki.com/band/female/biceps/band-row,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/band/male/biceps/band-row"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/band/female/biceps/band-row"">Female</a> Band",Novice
Biceps,Kettlebell Row (Single),https://musclewiki.com/kettlebells/male/biceps/kettlebell-row-single,https://musclewiki.com/kettlebells/female/biceps/kettlebell-row-single,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/male/biceps/kettlebell-row-single"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/female/biceps/kettlebell-row-single"">Female</a> Kettlebells",Beginner
Biceps,Kettlebell Single Arm Row,https://musclewiki.com/kettlebells/male/biceps/kettlebell-single-arm-row,https://musclewiki.com/kettlebells/female/biceps/kettlebell-single-arm-row,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/male/biceps/kettlebell-single-arm-row"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/female/biceps/kettlebell-single-arm-row"">Female</a> Kettlebells",Novice
Biceps,Dumbbell Rear Delt Row,https://musclewiki.com/dumbbells/male/biceps/dumbbell-rear-delt-row,https://musclewiki.com/dumbbells/female/biceps/dumbbell-rear-delt-row,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/male/biceps/dumbbell-rear-delt-row"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/female/biceps/dumbbell-rear-delt-row"">Female</a> Dumbbells",Intermediate
Biceps,Kettlebell Rear Delt Row,https://musclewiki.com/kettlebells/male/biceps/kettlebell-rear-delt-row,https://musclewiki.com/kettlebells/female/biceps/kettlebell-rear-delt-row,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/male/biceps/kettlebell-rear-delt-row"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/female/biceps/kettlebell-rear-delt-row"">Female</a> Kettlebells",Novice
Biceps,Narrow Pulldown,https://musclewiki.com/machine/male/biceps/narrow-pulldown,https://musclewiki.com/machine/female/biceps/narrow-pulldown,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/machine/male/biceps/narrow-pulldown"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/machine/female/biceps/narrow-pulldown"">Female</a> Machine",Novice
Biceps,Cardio Row Erg Rower,https://musclewiki.com/cardio/male/biceps/cardio-row-erg-rower,https://musclewiki.com/cardio/female/biceps/cardio-row-erg-rower,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cardio/male/biceps/cardio-row-erg-rower"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cardio/female/biceps/cardio-row-erg-rower"">Female</a> Cardio",Beginner
Biceps,Cardio Row Erg Rower Arms Only,https://musclewiki.com/cardio/male/biceps/cardio-row-erg-rower-arms-only,https://musclewiki.com/cardio/female/biceps/cardio-row-erg-rower-arms-only,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cardio/male/biceps/cardio-row-erg-rower-arms-only"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cardio/female/biceps/cardio-row-erg-rower-arms-only"">Female</a> Cardio",Beginner
Biceps,EZ Bar Preacher Curl,https://musclewiki.com/barbell/male/biceps/ez-bar-preacher-curl,https://musclewiki.com/barbell/female/biceps/ez-bar-preacher-curl,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/biceps/ez-bar-preacher-curl"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/biceps/ez-bar-preacher-curl"">Female</a> Barbell",Novice
Biceps,EZ Bar Reverse Preacher Curl,https://musclewiki.com/barbell/male/biceps/ez-bar-reverse-preacher-curl,https://musclewiki.com/barbell/female/biceps/ez-bar-reverse-preacher-curl,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/biceps/ez-bar-reverse-preacher-curl"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/biceps/ez-bar-reverse-preacher-curl"">Female</a> Barbell",Novice
Biceps,Dumbbell Preacher Curl,https://musclewiki.com/dumbbells/male/biceps/dumbbell-preacher-curl,https://musclewiki.com/dumbbells/female/biceps/dumbbell-preacher-curl,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/male/biceps/dumbbell-preacher-curl"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/female/biceps/dumbbell-preacher-curl"">Female</a> Dumbbells",Novice
Biceps,Machine Assisted Chin Up,https://musclewiki.com/machine/male/biceps/machine-assisted-chin-up,https://musclewiki.com/machine/female/biceps/machine-assisted-chin-up,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/machine/male/biceps/machine-assisted-chin-up"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/machine/female/biceps/machine-assisted-chin-up"">Female</a> Machine",Novice
Biceps,Machine Assisted Narrow Pull Up,https://musclewiki.com/machine/male/biceps/machine-assisted-narrow-pull-up,https://musclewiki.com/machine/female/biceps/machine-assisted-narrow-pull-up,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/machine/male/biceps/machine-assisted-narrow-pull-up"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/machine/female/biceps/machine-assisted-narrow-pull-up"">Female</a> Machine",Novice
Biceps,Machine Assisted Neutral Chin Up,https://musclewiki.com/machine/male/biceps/machine-assisted-neutral-chin-up,https://musclewiki.com/machine/female/biceps/machine-assisted-neutral-chin-up,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/machine/male/biceps/machine-assisted-neutral-chin-up"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/machine/female/biceps/machine-assisted-neutral-chin-up"">Female</a> Machine",Novice
Biceps,Machine Assisted Pull Up,https://musclewiki.com/machine/male/biceps/machine-assisted-pull-up,https://musclewiki.com/machine/female/biceps/machine-assisted-pull-up,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/machine/male/biceps/machine-assisted-pull-up"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/machine/female/biceps/machine-assisted-pull-up"">Female</a> Machine",Novice
Biceps,Machine Underhand Row,https://musclewiki.com/machine/male/biceps/machine-underhand-row,https://musclewiki.com/machine/female/biceps/machine-underhand-row,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/machine/male/biceps/machine-underhand-row"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/machine/female/biceps/machine-underhand-row"">Female</a> Machine",Novice
Biceps,Bodyweight Assisted Chin Up,https://musclewiki.com/bodyweight/male/biceps/bodyweight-assisted-chin-up,https://musclewiki.com/bodyweight/female/biceps/bodyweight-assisted-chin-up,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/male/biceps/bodyweight-assisted-chin-up"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/female/biceps/bodyweight-assisted-chin-up"">Female</a> Bodyweight",Novice
Biceps,Bodyweight Assisted Gironda Chin Up,https://musclewiki.com/bodyweight/male/biceps/bodyweight-assisted-gironda-chin-up,https://musclewiki.com/bodyweight/female/biceps/bodyweight-assisted-gironda-chin-up,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/male/biceps/bodyweight-assisted-gironda-chin-up"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/female/biceps/bodyweight-assisted-gironda-chin-up"">Female</a> Bodyweight",Novice
Biceps,Bodyweight Assisted Mixed Grip Pullup,https://musclewiki.com/bodyweight/male/biceps/bodyweight-assisted-mixed-grip-pullup,https://musclewiki.com/bodyweight/female/biceps/bodyweight-assisted-mixed-grip-pullup,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/male/biceps/bodyweight-assisted-mixed-grip-pullup"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/female/biceps/bodyweight-assisted-mixed-grip-pullup"">Female</a> Bodyweight",Novice
Biceps,Bodyweight Assisted Pull Up,https://musclewiki.com/bodyweight/male/biceps/bodyweight-assisted-pull-up,https://musclewiki.com/bodyweight/female/biceps/bodyweight-assisted-pull-up,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/male/biceps/bodyweight-assisted-pull-up"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/female/biceps/bodyweight-assisted-pull-up"">Female</a> Bodyweight",Novice
Biceps,Bodyweight Inverted Curl,https://musclewiki.com/bodyweight/male/biceps/bodyweight-inverted-curl,https://musclewiki.com/bodyweight/female/biceps/bodyweight-inverted-curl,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/male/biceps/bodyweight-inverted-curl"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/female/biceps/bodyweight-inverted-curl"">Female</a> Bodyweight",Novice
Biceps,Bodyweight Close Grip Inverted Curl,https://musclewiki.com/bodyweight/male/biceps/bodyweight-close-grip-inverted-curl,https://musclewiki.com/bodyweight/female/biceps/bodyweight-close-grip-inverted-curl,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/male/biceps/bodyweight-close-grip-inverted-curl"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/female/biceps/bodyweight-close-grip-inverted-curl"">Female</a> Bodyweight",Novice
Biceps,Bodyweight Concentration Curl,https://musclewiki.com/bodyweight/male/biceps/bodyweight-concentration-curl,https://musclewiki.com/bodyweight/female/biceps/bodyweight-concentration-curl,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/male/biceps/bodyweight-concentration-curl"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/female/biceps/bodyweight-concentration-curl"">Female</a> Bodyweight",Novice
Biceps,Bodyweight Underhand Inverted Row,https://musclewiki.com/bodyweight/male/biceps/bodyweight-underhand-inverted-row,https://musclewiki.com/bodyweight/female/biceps/bodyweight-underhand-inverted-row,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/male/biceps/bodyweight-underhand-inverted-row"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/female/biceps/bodyweight-underhand-inverted-row"">Female</a> Bodyweight",Beginner
